date,min_price,max_price,modal_price,month,day_of_week,price_change,price_change_pct,rolling_mean_7,rolling_mean_30,lag_1_temp,lag_7_temp,lag_30_temp,naive_prediction,actual_next_price
2025-02-27,980.0,1100.0,1050.0,2,3,20.0,1.9417475728155331,1022.8571428571429,997.6666666666666,1030.0,1050.0,980.0,1030.0,1050.0
2025-02-28,950.0,1100.0,1030.0,2,4,-20.0,-1.904761904761909,1027.142857142857,999.6666666666666,1050.0,1000.0,970.0,1050.0,1030.0
2025-03-01,950.0,1090.0,1030.0,3,5,0.0,0.0,1030.0,1001.3333333333334,1030.0,1010.0,980.0,1030.0,1030.0
2025-03-02,950.0,1080.0,1000.0,3,6,-30.0,-2.9126213592232997,1030.0,1001.3333333333334,1030.0,1000.0,1000.0,1030.0,1000.0
2025-03-03,980.0,1100.0,1050.0,3,0,50.0,5.000000000000004,1034.2857142857142,1005.3333333333334,1000.0,1020.0,930.0,1000.0,1050.0
2025-03-04,1000.0,1100.0,1050.0,3,1,0.0,0.0,1034.2857142857142,1005.3333333333334,1050.0,1050.0,1050.0,1050.0,1050.0
2025-03-05,1000.0,1120.0,1060.0,3,2,10.0,0.952380952380949,1038.5714285714287,1009.0,1050.0,1030.0,950.0,1050.0,1060.0
2025-03-06,1000.0,1150.0,1080.0,3,3,20.0,1.8867924528301883,1042.857142857143,1013.6666666666666,1060.0,1050.0,940.0,1060.0,1080.0
2025-03-07,1000.0,1120.0,1060.0,3,4,-20.0,-1.851851851851849,1047.142857142857,1015.6666666666666,1080.0,1030.0,1000.0,1080.0,1060.0
2025-03-08,1030.0,1170.0,1100.0,3,5,40.0,3.7735849056603765,1057.142857142857,1019.6666666666666,1060.0,1030.0,980.0,1060.0,1100.0
2025-03-09,1030.0,1170.0,1100.0,3,6,0.0,0.0,1071.4285714285713,1024.0,1100.0,1000.0,970.0,1100.0,1100.0
2025-03-10,1080.0,1200.0,1140.0,3,0,40.0,3.6363636363636376,1084.2857142857142,1029.3333333333333,1100.0,1050.0,980.0,1100.0,1140.0
2025-03-11,1060.0,1200.0,1125.0,3,1,-15.0,-1.3157894736842146,1095.0,1034.5,1140.0,1050.0,970.0,1140.0,1125.0
2025-03-12,1060.0,1200.0,1140.0,3,2,15.0,1.333333333333342,1106.4285714285713,1039.1666666666667,1125.0,1060.0,1000.0,1125.0,1140.0
2025-03-13,1050.0,1200.0,1120.0,3,3,-20.0,-1.7543859649122862,1112.142857142857,1043.8333333333333,1140.0,1080.0,980.0,1140.0,1120.0
2025-03-14,1050.0,1180.0,1120.0,3,4,0.0,0.0,1120.7142857142858,1047.8333333333333,1120.0,1060.0,1000.0,1120.0,1120.0
2025-03-15,1060.0,1200.0,1130.0,3,5,10.0,0.8928571428571397,1125.0,1053.5,1120.0,1100.0,960.0,1120.0,1130.0
2025-03-16,1100.0,1220.0,1160.0,3,6,30.0,2.6548672566371723,1133.5714285714287,1059.5,1130.0,1100.0,980.0,1130.0,1160.0
2025-03-17,1100.0,1200.0,1150.0,3,0,-10.0,-0.8620689655172376,1135.0,1064.5,1160.0,1140.0,1000.0,1160.0,1150.0
2025-03-18,1050.0,1200.0,1120.0,3,1,-30.0,-2.608695652173909,1134.2857142857142,1068.5,1150.0,1125.0,1000.0,1150.0,1120.0
2025-03-19,1030.0,1180.0,1100.0,3,2,-20.0,-1.7857142857142905,1128.5714285714287,1071.1666666666667,1120.0,1140.0,1020.0,1120.0,1100.0
2025-03-20,1000.0,1150.0,1080.0,3,3,-20.0,-1.8181818181818188,1122.857142857143,1072.8333333333333,1100.0,1120.0,1030.0,1100.0,1080.0
2025-03-21,1000.0,1140.0,1070.0,3,4,-10.0,-0.92592592592593,1115.7142857142858,1074.1666666666667,1080.0,1120.0,1030.0,1080.0,1070.0
2025-03-22,1000.0,1100.0,1050.0,3,5,-20.0,-1.869158878504673,1104.2857142857142,1074.1666666666667,1070.0,1130.0,1050.0,1070.0,1050.0
2025-03-23,1000.0,1100.0,1050.0,3,6,0.0,0.0,1088.5714285714287,1075.8333333333333,1050.0,1160.0,1000.0,1050.0,1050.0
2025-03-24,1000.0,1110.0,1060.0,3,0,10.0,0.952380952380949,1075.7142857142858,1077.5,1050.0,1150.0,1010.0,1050.0,1060.0
2025-03-25,1000.0,1100.0,1050.0,3,1,-10.0,-0.9433962264150941,1065.7142857142858,1079.1666666666667,1060.0,1120.0,1000.0,1060.0,1050.0
2025-03-26,1000.0,1100.0,1050.0,3,2,0.0,0.0,1058.5714285714287,1080.1666666666667,1050.0,1100.0,1020.0,1050.0,1050.0
2025-03-27,980.0,1100.0,1040.0,3,3,-10.0,-0.952380952380949,1052.857142857143,1079.8333333333333,1050.0,1080.0,1050.0,1050.0,1040.0
2025-03-28,950.0,1100.0,1030.0,3,4,-10.0,-0.9615384615384581,1047.142857142857,1079.8333333333333,1040.0,1070.0,1030.0,1040.0,1030.0
2025-03-29,950.0,1100.0,1020.0,3,5,-10.0,-0.9708737864077666,1042.857142857143,1078.8333333333333,1030.0,1050.0,1050.0,1030.0,1020.0
2025-03-30,1000.0,1100.0,1050.0,3,6,30.0,2.941176470588225,1042.857142857143,1079.5,1020.0,1050.0,1030.0,1020.0,1050.0
2025-03-31,980.0,1100.0,1050.0,3,0,0.0,0.0,1041.4285714285713,1080.1666666666667,1050.0,1060.0,1030.0,1050.0,1050.0
2025-04-01,980.0,1100.0,1040.0,4,1,-10.0,-0.952380952380949,1040.0,1081.5,1050.0,1050.0,1000.0,1050.0,1040.0
2025-04-02,980.0,1100.0,1050.0,4,2,10.0,0.9615384615384581,1040.0,1081.5,1040.0,1050.0,1050.0,1040.0,1050.0
2025-04-03,1000.0,1100.0,1050.0,4,3,0.0,0.0,1041.4285714285713,1081.5,1050.0,1040.0,1050.0,1050.0,1050.0
2025-04-04,980.0,1100.0,1040.0,4,4,-10.0,-0.952380952380949,1042.857142857143,1080.8333333333333,1050.0,1030.0,1060.0,1050.0,1040.0
2025-04-05,1000.0,1100.0,1050.0,4,5,10.0,0.9615384615384581,1047.142857142857,1079.8333333333333,1040.0,1020.0,1080.0,1040.0,1050.0
2025-04-06,980.0,1120.0,1060.0,4,6,10.0,0.952380952380949,1048.5714285714287,1079.8333333333333,1050.0,1050.0,1060.0,1050.0,1060.0
2025-04-07,1000.0,1120.0,1060.0,4,0,0.0,0.0,1050.0,1078.5,1060.0,1050.0,1100.0,1060.0,1060.0
2025-04-08,980.0,1100.0,1050.0,4,1,-10.0,-0.9433962264150941,1051.4285714285713,1076.8333333333333,1060.0,1040.0,1100.0,1060.0,1050.0
2025-04-09,1000.0,1120.0,1060.0,4,2,10.0,0.952380952380949,1052.857142857143,1074.1666666666667,1050.0,1050.0,1140.0,1050.0,1060.0
2025-04-10,980.0,1100.0,1050.0,4,3,-10.0,-0.9433962264150941,1052.857142857143,1071.6666666666667,1060.0,1050.0,1125.0,1060.0,1050.0
2025-04-11,970.0,1100.0,1050.0,4,4,0.0,0.0,1054.2857142857142,1068.6666666666667,1050.0,1040.0,1140.0,1050.0,1050.0
2025-04-12,1000.0,1100.0,1050.0,4,5,0.0,0.0,1054.2857142857142,1066.3333333333333,1050.0,1050.0,1120.0,1050.0,1050.0
2025-04-13,980.0,1100.0,1040.0,4,6,-10.0,-0.952380952380949,1051.4285714285713,1063.6666666666667,1050.0,1060.0,1120.0,1050.0,1040.0
2025-04-14,1000.0,1120.0,1060.0,4,0,20.0,1.9230769230769162,1051.4285714285713,1061.3333333333333,1040.0,1060.0,1130.0,1040.0,1060.0
2025-04-15,980.0,1130.0,1060.0,4,1,0.0,0.0,1052.857142857143,1058.0,1060.0,1050.0,1160.0,1060.0,1060.0
2025-04-16,1000.0,1130.0,1070.0,4,2,10.0,0.9433962264151052,1054.2857142857142,1055.3333333333333,1060.0,1060.0,1150.0,1060.0,1070.0
2025-04-17,1000.0,1140.0,1080.0,4,3,10.0,0.9345794392523255,1058.5714285714287,1054.0,1070.0,1050.0,1120.0,1070.0,1080.0
2025-04-18,1000.0,1140.0,1070.0,4,4,-10.0,-0.92592592592593,1061.4285714285713,1053.0,1080.0,1050.0,1100.0,1080.0,1070.0
2025-04-19,1000.0,1120.0,1060.0,4,5,-10.0,-0.9345794392523366,1062.857142857143,1052.3333333333333,1070.0,1050.0,1080.0,1070.0,1060.0
2025-04-20,980.0,1100.0,1050.0,4,6,-10.0,-0.9433962264150941,1064.2857142857142,1051.6666666666667,1060.0,1040.0,1070.0,1060.0,1050.0
2025-04-21,1000.0,1150.0,1070.0,4,0,20.0,1.904761904761898,1065.7142857142858,1052.3333333333333,1050.0,1060.0,1050.0,1050.0,1070.0
2025-04-22,1020.0,1150.0,1080.0,4,1,10.0,0.9345794392523255,1068.5714285714287,1053.3333333333333,1070.0,1060.0,1050.0,1070.0,1080.0
2025-04-23,1020.0,1150.0,1085.0,4,2,5.0,0.4629629629629539,1070.7142857142858,1054.1666666666667,1080.0,1070.0,1060.0,1080.0,1085.0
2025-04-24,1020.0,1150.0,1090.0,4,3,5.0,0.4608294930875667,1072.142857142857,1055.5,1085.0,1080.0,1050.0,1085.0,1090.0
2025-04-25,1050.0,1200.0,1120.0,4,4,30.0,2.752293577981657,1079.2857142857142,1057.8333333333333,1090.0,1070.0,1050.0,1090.0,1120.0
2025-04-26,1060.0,1200.0,1130.0,4,5,10.0,0.8928571428571397,1089.2857142857142,1060.8333333333333,1120.0,1060.0,1040.0,1120.0,1130.0
2025-04-27,1050.0,1180.0,1110.0,4,6,-20.0,-1.7699115044247815,1097.857142857143,1063.5,1130.0,1050.0,1030.0,1130.0,1110.0
2025-04-28,1080.0,1200.0,1150.0,4,0,40.0,3.603603603603611,1109.2857142857142,1067.8333333333333,1110.0,1070.0,1020.0,1110.0,1150.0
2025-04-29,1070.0,1200.0,1140.0,4,1,-10.0,-0.8695652173912993,1117.857142857143,1070.8333333333333,1150.0,1080.0,1050.0,1150.0,1140.0
2025-04-30,1060.0,1200.0,1130.0,4,2,-10.0,-0.8771929824561431,1124.2857142857142,1073.5,1140.0,1085.0,1050.0,1140.0,1130.0
2025-05-01,1100.0,1220.0,1160.0,5,3,30.0,2.6548672566371723,1134.2857142857142,1077.5,1130.0,1090.0,1040.0,1130.0,1160.0
2025-05-02,1100.0,1200.0,1150.0,5,4,-10.0,-0.8620689655172376,1138.5714285714287,1080.8333333333333,1160.0,1120.0,1050.0,1160.0,1150.0
2025-05-03,1100.0,1200.0,1150.0,5,5,0.0,0.0,1141.4285714285713,1084.1666666666667,1150.0,1130.0,1050.0,1150.0,1150.0
2025-05-04,1100.0,1230.0,1160.0,5,6,10.0,0.8695652173912993,1148.5714285714287,1088.1666666666667,1150.0,1110.0,1040.0,1150.0,1160.0
2025-05-05,1090.0,1210.0,1160.0,5,0,0.0,0.0,1150.0,1091.8333333333333,1160.0,1150.0,1050.0,1160.0,1160.0
2025-05-06,1100.0,1200.0,1150.0,5,1,-10.0,-0.8620689655172376,1151.4285714285713,1094.8333333333333,1160.0,1140.0,1060.0,1160.0,1150.0
2025-05-07,1100.0,1220.0,1160.0,5,2,10.0,0.8695652173912993,1155.7142857142858,1098.1666666666667,1150.0,1130.0,1060.0,1150.0,1160.0
2025-05-08,1100.0,1200.0,1150.0,5,3,-10.0,-0.8620689655172376,1154.2857142857142,1101.5,1160.0,1160.0,1050.0,1160.0,1150.0
2025-05-09,1100.0,1240.0,1170.0,5,4,20.0,1.7391304347825987,1157.142857142857,1105.1666666666667,1150.0,1150.0,1060.0,1150.0,1170.0
2025-05-10,1100.0,1200.0,1150.0,5,5,-20.0,-1.7094017094017144,1157.142857142857,1108.5,1170.0,1150.0,1050.0,1170.0,1150.0
2025-05-11,1170.0,1300.0,1240.0,5,6,90.0,7.826086956521738,1168.5714285714287,1114.8333333333333,1150.0,1160.0,1050.0,1150.0,1240.0
2025-05-12,1110.0,1240.0,1170.0,5,0,-70.0,-5.645161290322576,1170.0,1118.8333333333333,1240.0,1160.0,1050.0,1240.0,1170.0
2025-05-13,1100.0,1220.0,1160.0,5,1,-10.0,-0.8547008547008517,1171.4285714285713,1122.8333333333333,1170.0,1150.0,1040.0,1170.0,1160.0
2025-05-14,1100.0,1230.0,1165.0,5,2,5.0,0.4310344827586299,1172.142857142857,1126.3333333333333,1160.0,1160.0,1060.0,1160.0,1165.0
2025-05-15,1110.0,1250.0,1180.0,5,3,15.0,1.2875536480686733,1176.4285714285713,1130.3333333333333,1165.0,1150.0,1060.0,1165.0,1180.0
2025-05-16,1100.0,1250.0,1180.0,5,4,0.0,0.0,1177.857142857143,1134.0,1180.0,1170.0,1070.0,1180.0,1180.0
2025-05-17,1100.0,1240.0,1170.0,5,5,-10.0,-0.8474576271186418,1180.7142857142858,1137.0,1180.0,1150.0,1080.0,1180.0,1170.0
2025-05-18,1130.0,1280.0,1200.0,5,6,30.0,2.564102564102555,1175.0,1141.3333333333333,1170.0,1240.0,1070.0,1170.0,1200.0
2025-05-19,1130.0,1275.0,1200.0,5,0,0.0,0.0,1179.2857142857142,1146.0,1200.0,1170.0,1060.0,1200.0,1200.0
2025-05-20,1110.0,1250.0,1180.0,5,1,-20.0,-1.6666666666666718,1182.142857142857,1150.3333333333333,1200.0,1160.0,1050.0,1200.0,1180.0
2025-05-21,1130.0,1270.0,1200.0,5,2,20.0,1.6949152542372836,1187.142857142857,1154.6666666666667,1180.0,1165.0,1070.0,1180.0,1200.0
2025-05-22,1150.0,1300.0,1220.0,5,3,20.0,1.6666666666666607,1192.857142857143,1159.3333333333333,1200.0,1180.0,1080.0,1200.0,1220.0
2025-05-23,1160.0,1300.0,1230.0,5,4,10.0,0.8196721311475308,1200.0,1164.1666666666667,1220.0,1180.0,1085.0,1220.0,1230.0
2025-05-24,1150.0,1300.0,1220.0,5,5,-10.0,-0.8130081300813052,1207.142857142857,1168.5,1230.0,1170.0,1090.0,1230.0,1220.0
2025-05-25,1160.0,1300.0,1230.0,5,6,10.0,0.8196721311475308,1211.4285714285713,1172.1666666666667,1220.0,1200.0,1120.0,1220.0,1230.0
2025-05-26,1150.0,1300.0,1230.0,5,0,0.0,0.0,1215.7142857142858,1175.5,1230.0,1200.0,1130.0,1230.0,1230.0
2025-05-27,1170.0,1300.0,1240.0,5,1,10.0,0.8130081300812941,1224.2857142857142,1179.8333333333333,1230.0,1180.0,1110.0,1230.0,1240.0
2025-05-28,1170.0,1300.0,1240.0,5,2,0.0,0.0,1230.0,1182.8333333333333,1240.0,1200.0,1150.0,1240.0,1240.0
2025-05-29,1160.0,1300.0,1235.0,5,3,-5.0,-0.40322580645161255,1232.142857142857,1186.0,1240.0,1220.0,1140.0,1240.0,1235.0
2025-05-30,1200.0,1300.0,1250.0,5,4,15.0,1.2145748987854255,1235.0,1190.0,1235.0,1230.0,1130.0,1235.0,1250.0
2025-05-31,1200.0,1300.0,1250.0,5,5,0.0,0.0,1239.2857142857142,1193.0,1250.0,1220.0,1160.0,1250.0,1250.0
2025-06-01,1200.0,1310.0,1260.0,6,6,10.0,0.8000000000000007,1243.5714285714287,1196.6666666666667,1250.0,1230.0,1150.0,1250.0,1260.0
2025-06-02,1200.0,1330.0,1270.0,6,0,10.0,0.7936507936507908,1249.2857142857142,1200.6666666666667,1260.0,1230.0,1150.0,1260.0,1270.0
2025-06-03,1200.0,1320.0,1260.0,6,1,-10.0,-0.7874015748031482,1252.142857142857,1204.0,1270.0,1240.0,1160.0,1270.0,1260.0
2025-06-04,1200.0,1300.0,1250.0,6,2,-10.0,-0.7936507936507908,1253.5714285714287,1207.0,1260.0,1240.0,1160.0,1260.0,1250.0
2025-06-05,1200.0,1300.0,1250.0,6,3,0.0,0.0,1255.7142857142858,1210.3333333333333,1250.0,1235.0,1150.0,1250.0,1250.0
2025-06-06,1220.0,1340.0,1280.0,6,4,30.0,2.400000000000002,1260.0,1214.3333333333333,1250.0,1250.0,1160.0,1250.0,1280.0
2025-06-07,1230.0,1370.0,1300.0,6,5,20.0,1.5625,1267.142857142857,1219.3333333333333,1280.0,1250.0,1150.0,1280.0,1300.0
2025-06-08,1200.0,1340.0,1280.0,6,6,-20.0,-1.538461538461533,1270.0,1223.0,1300.0,1260.0,1170.0,1300.0,1280.0
2025-06-09,1220.0,1340.0,1280.0,6,0,0.0,0.0,1271.4285714285713,1227.3333333333333,1280.0,1270.0,1150.0,1280.0,1280.0
2025-06-10,1210.0,1340.0,1280.0,6,1,0.0,0.0,1274.2857142857142,1228.6666666666667,1280.0,1260.0,1240.0,1280.0,1280.0
2025-06-11,1220.0,1340.0,1290.0,6,2,10.0,0.78125,1280.0,1232.6666666666667,1280.0,1250.0,1170.0,1280.0,1290.0
